Segment,Start,End,NGS_read_count
NA,358,1207,2
NA,361,658,1
NA,362,396,2
NA,369,928,3
NA,370,1015,2
NA,374,483,1
NA,375,414,1
NA,377,925,1
NA,380,483,1
NA,381,451,3
NA,382,1054,1
NA,383,1049,2
NA,385,939,1
NA,389,419,1
NA,392,952,2
NA,395,677,1
NA,404,1076,4
NA,406,1015,2
NA,416,1059,10
NA,418,686,1
NA,422,566,4
NA,442,553,2
NA,446,493,1
NA,446,510,4
NA,448,1061,2
NA,448,1075,2
NA,44,1208,2
NA,453,1109,2
NA,457,1026,2
NA,465,1043,16
NA,466,1107,2
NA,468,935,1
NA,474,1035,2
NA,475,1119,2
NA,491,1034,1
NA,493,651,1
NA,509,946,2
NA,511,1120,2
NA,513,994,2
NA,516,938,2
NA,520,1107,2
NA,523,1029,2
NA,525,847,1
NA,527,1050,1
NA,531,938,2
NA,543,1202,2
NA,544,1159,4
NA,545,937,2
NA,556,623,1
NA,559,1016,1
NA,576,1017,2
NA,579,702,1
NA,582,1320,1
NA,588,1171,2
NA,593,957,1
NA,597,923,2
NA,602,884,2
NA,61,114,2
NA,620,1068,1
NA,622,932,1
NA,626,746,3
NA,638,759,3
NA,639,807,1
NA,640,976,2
NA,646,886,2
NA,651,968,1
NA,654,998,2
NA,669,929,1
NA,674,1075,1
NA,674,935,1
NA,679,722,5
NA,682,818,1
NA,690,918,1
NA,696,878,1
NA,726,938,2
NA,731,1074,7
NA,731,1176,2
NA,732,1040,2
NA,738,862,2
NA,742,790,3
NA,742,855,1
NA,746,788,1
NA,753,1022,1
NA,759,800,2
NA,766,807,1
NA,780,1000,2
NA,780,881,1
NA,784,840,1
NA,804,1342,2
NA,81,1042,2
NA,843,886,2
NA,858,1120,1
NA,865,906,2
NA,865,957,2
NA,867,1123,2
NA,879,1020,4
NA,881,1060,3
NA,887,1007,3
NA,887,1065,2
NA,892,1011,2
NA,91,1244,1
NA,927,1009,6
NA,949,1211,1
NA,966,1070,1
NA,973,1004,2
NA,990,1023,2
NP,1005,1145,2
NP,1042,1277,1
NP,1079,1147,2
NP,1088,1140,2
NP,1109,1167,1
NP,1182,1285,2
NP,1209,1303,2
NP,128,1067,2
NP,134,921,2
NP,1386,1439,2
NP,138,924,2
NP,139,894,2
NP,144,888,2
NP,153,739,3
NP,154,1107,2
NP,158,1114,2
NP,163,1390,2
NP,166,355,1
NP,177,1424,1
NP,179,890,2
NP,181,1090,1
NP,181,1112,2
NP,181,1115,2
NP,184,1132,2
NP,186,971,2
NP,194,1179,2
NP,198,227,2
NP,200,1310,1
NP,201,277,2
NP,202,1404,74
NP,202,1439,1
NP,203,1405,1
NP,207,1427,3
NP,210,272,4
NP,227,1429,2
NP,230,1369,2
NP,232,518,2
NP,232,995,1
NP,239,1128,4
NP,245,531,1
NP,248,1421,2
NP,251,1367,2
NP,257,1360,2
NP,259,1339,2
NP,259,1351,2
NP,259,328,1
NP,261,1431,1
NP,263,1369,2
NP,277,1310,2
NP,277,1339,2
NP,277,1421,5
NP,280,1404,1
NP,283,1369,1
NP,288,1486,31
NP,293,1085,2
NP,309,1367,2
NP,328,1094,1
NP,32,1188,1
NP,331,1246,2
NP,332,1262,1
NP,338,829,2
NP,340,911,11
NP,343,479,2
NP,343,642,1
NP,344,911,1
NP,348,1229,2
NP,351,1041,4
NP,354,572,1
NP,356,594,1
NP,359,1278,1
NP,360,1239,1
NP,370,1062,2
NP,373,639,1
NP,373,978,3
NP,374,880,2
NP,378,883,2
NP,379,725,14
NP,379,944,2
NP,386,1249,2
NP,393,1268,3
NP,399,497,1
NP,402,1294,1
NP,404,1193,1
NP,410,1167,2
NP,413,1124,3
NP,413,814,2
NP,420,452,3
NP,432,845,5
NP,438,876,2
NP,43,481,1
NP,440,480,2
NP,444,1136,2
NP,446,1139,1
NP,458,1218,1
NP,458,480,1
NP,458,643,2
NP,460,1085,2
NP,480,1029,2
NP,487,604,2
NP,493,1195,1
NP,502,1119,2
NP,504,1206,2
NP,506,1134,2
NP,506,655,1
NP,510,1097,7
NP,514,737,2
NP,515,825,2
NP,516,772,1
NP,521,850,3
NP,525,773,1
NP,535,1034,2
NP,536,686,3
NP,538,956,1
NP,540,653,1
NP,542,1058,1
NP,543,1147,1
NP,547,643,1
NP,548,646,4
NP,549,1126,1
NP,557,1040,2
NP,558,1044,4
NP,566,1135,1
NP,568,1018,1
NP,573,827,2
NP,579,1453,2
NP,580,694,2
NP,582,1020,2
NP,582,977,1
NP,588,1038,2
NP,589,963,1
NP,590,986,1
NP,611,984,1
NP,615,939,2
NP,643,724,1
NP,643,796,1
NP,644,793,2
NP,651,796,1
NP,659,719,2
NP,661,807,2
NP,666,939,1
NP,68,678,1
NP,694,889,1
NP,698,791,2
NP,707,778,1
NP,722,877,1
NP,723,792,1
NP,724,797,2
NP,756,1126,1
NP,75,1150,1
NP,765,1126,1
NP,767,815,2
NP,770,1131,3
NP,774,912,1
NP,797,854,1
NP,802,1076,2
NP,803,1111,1
NP,803,934,2
NP,804,923,3
NP,805,1046,2
NP,807,842,1
NP,810,1429,1
NP,810,859,1
NP,812,952,1
NP,819,1338,1
NP,81,527,1
NP,83,325,22
NP,854,1087,2
NP,854,939,1
NP,871,914,2
NP,883,1041,2
NP,891,1049,4
NP,891,1093,2
NP,893,1205,2
NP,897,1012,4
NP,902,1196,2
NP,906,1041,2
NP,910,1045,1
NP,914,1044,6
NP,922,1037,2
NP,938,984,2
NP,949,1299,2
NP,952,1025,3
NP,957,1149,1
NP,964,1095,1
NP,978,1087,1
NP,983,1028,1
NS,127,248,1
NS,149,199,2
NS,159,200,1
NS,182,541,2
NS,185,734,2
NS,208,719,2
NS,214,666,2
NS,217,682,2
NS,217,700,2
NS,218,702,2
NS,219,608,1
NS,222,737,2
NS,231,636,1
NS,244,638,2
NS,245,645,2
NS,247,435,2
NS,249,758,2
NS,253,544,2
NS,273,753,2
NS,283,612,2
NS,284,368,1
NS,300,651,2
NS,310,366,1
NS,319,611,4
NS,340,745,2
NS,343,541,1
NS,347,574,2
NS,347,816,2
NS,356,436,2
NS,365,838,4
NS,388,426,2
NS,392,472,1
NS,397,675,2
NS,411,476,1
NS,449,557,2
NS,478,549,2
NS,526,717,1
NS,579,735,2
NS,586,636,1
NS,615,653,2
NS,682,712,2
NS,77,615,1
PA,1004,1572,2
PA,101,1944,2
PA,1020,1050,2
PA,1027,1250,1
PA,1035,1713,1
PA,1036,1806,1
PA,1036,2032,2
PA,1038,2103,2
PA,1042,1609,1
PA,1043,1998,2
PA,1045,1600,5
PA,1047,1578,1
PA,1048,2015,2
PA,1054,1359,1
PA,1054,1701,2
PA,1062,1610,2
PA,1064,2013,1
PA,1066,1614,1
PA,1069,1431,2
PA,1074,1407,1
PA,1081,1814,2
PA,1084,1744,4
PA,1085,1694,2
PA,1087,1164,2
PA,108,177,6
PA,109,163,1
PA,109,996,1
PA,1104,2057,1
PA,1119,1636,2
PA,1122,1974,1
PA,1130,1619,1
PA,1131,1608,8
PA,1132,1720,6
PA,1148,1463,1
PA,1155,1605,2
PA,1155,1716,3
PA,1165,1837,1
PA,1168,1610,2
PA,1172,1948,3
PA,1173,1255,1
PA,117,179,20
PA,117,2022,1
PA,1191,1602,2
PA,1195,1602,3
PA,1196,1995,1
PA,1207,2013,3
PA,1217,1463,2
PA,1221,1797,1
PA,1228,1834,2
PA,1238,1419,2
PA,1239,1584,1
PA,123,1054,2
PA,1240,1696,2
PA,1240,1907,2
PA,1242,1337,2
PA,124,471,4
PA,1251,1462,2
PA,1257,1587,2
PA,1259,1835,2
PA,1264,1398,1
PA,1279,1882,4
PA,1302,1333,1
PA,1303,1642,2
PA,130,418,1
PA,1312,1484,1
PA,133,461,1
PA,142,1337,2
PA,1435,1642,3
PA,1440,1597,3
PA,1442,1611,4
PA,1458,1874,2
PA,1477,1524,2
PA,1479,1576,2
PA,148,1973,1
PA,1507,1647,1
PA,151,1051,1
PA,1533,1609,1
PA,1543,1769,4
PA,1564,1657,1
PA,156,1795,47
PA,1582,1958,2
PA,1606,1969,2
PA,1608,1997,1
PA,160,1581,1
PA,161,1985,74
PA,161,2033,5
PA,1624,1658,1
PA,1633,1710,2
PA,1644,1686,1
PA,165,2087,2
PA,165,2144,2
PA,172,1936,27
PA,172,1977,6
PA,172,2098,2
PA,173,2053,4
PA,176,2107,14
PA,179,2134,2
PA,181,1439,3
PA,184,1921,4
PA,185,1951,2
PA,188,2002,28
PA,189,370,2
PA,1930,2109,2
PA,193,2091,4
PA,194,1954,2
PA,194,2023,6
PA,1959,1995,3
PA,195,2107,2
PA,1969,2045,1
PA,196,2000,2
PA,1975,2051,2
PA,197,2053,1
PA,1980,2049,15
PA,2022,2046,2
PA,2047,2084,2
PA,204,2106,2
PA,2055,2140,2
PA,207,2107,6
PA,208,2115,4
PA,208,2144,2
PA,209,1747,1
PA,220,2017,2
PA,220,2074,2
PA,221,1880,4
PA,221,1933,2
PA,221,2059,1
PA,221,2070,52
PA,222,2106,7
PA,223,2003,4
PA,223,2054,2
PA,224,1876,17
PA,225,2101,5
PA,225,2192,2
PA,226,2053,2
PA,226,2074,2
PA,228,2006,2
PA,228,2072,1
PA,233,2107,4
PA,233,2134,4
PA,235,1917,1
PA,236,2039,7
PA,236,2054,2
PA,236,2091,2
PA,237,2091,5
PA,238,2015,3
PA,238,2075,4
PA,240,2063,2
PA,242,1988,2
PA,242,1999,1
PA,243,2009,5
PA,243,737,2
PA,245,2031,115
PA,245,2064,2
PA,245,598,2
PA,246,1996,2
PA,246,2040,3
PA,246,2060,4
PA,246,292,2
PA,247,1792,1
PA,247,2042,2
PA,247,2091,2
PA,249,1876,20
PA,251,1986,2
PA,252,1989,8
PA,252,2030,2
PA,252,2042,1
PA,252,2092,2
PA,253,1990,1561
PA,253,1991,2
PA,253,2062,1
PA,254,1991,1
PA,255,2103,61
PA,256,2032,4
PA,256,2058,5
PA,257,1825,2
PA,257,2105,2
PA,260,2023,12
PA,260,2041,4
PA,261,2024,1
PA,262,2050,11
PA,262,2053,91
PA,262,2098,2
PA,263,2027,145
PA,263,2147,6
PA,264,2046,2
PA,265,1924,1
PA,265,1965,2
PA,265,1985,5
PA,265,2016,2
PA,265,2058,1
PA,265,2073,2
PA,266,2053,2
PA,267,2105,2
PA,268,2022,31
PA,268,2067,3
PA,275,2123,135
PA,275,2146,10
PA,275,2155,2
PA,277,2090,2
PA,278,2090,573
PA,279,2020,333
PA,279,305,3
PA,280,2021,2
PA,280,2075,2
PA,281,2026,25
PA,281,2074,4
PA,281,2095,203
PA,283,2044,118
PA,284,1918,4
PA,284,1977,2
PA,285,1929,2
PA,285,1941,14
PA,285,2032,7
PA,285,387,2
PA,286,2022,202
PA,290,1973,1
PA,290,2001,2
PA,290,2047,13
PA,290,314,96
PA,292,1973,1
PA,292,2034,4
PA,293,2033,2
PA,294,2025,23
PA,295,1972,1
PA,295,2001,2
PA,296,2025,3
PA,297,2038,11
PA,297,2045,41
PA,298,2028,2
PA,298,2097,3
PA,299,1989,2
PA,300,1992,8
PA,301,2090,1
PA,303,2053,2
PA,304,2120,2
PA,305,2052,2
PA,306,1965,5
PA,306,2077,2
PA,307,2022,1
PA,307,2052,30
PA,307,2077,2
PA,308,1995,3
PA,308,2012,17
PA,313,1853,1
PA,314,1986,2
PA,315,1957,1
PA,317,1971,8
PA,318,2022,2
PA,318,2118,4
PA,319,2028,2
PA,321,1922,1
PA,322,1919,37
PA,327,2096,4
PA,328,1922,2
PA,328,2097,2400
PA,329,1941,15
PA,329,2022,746
PA,329,2098,2
PA,329,377,1
PA,329,437,18
PA,331,2024,5
PA,333,2003,2
PA,334,1885,4
PA,334,1930,2
PA,334,2035,2
PA,334,2042,1
PA,335,2013,2
PA,341,1981,1
PA,341,2001,1
PA,345,1958,12
PA,348,1999,2
PA,352,1925,1
PA,352,1961,5
PA,352,2032,3
PA,354,2036,1
PA,356,1977,3
PA,357,2073,2
PA,358,1982,1
PA,358,1990,2
PA,358,394,10
PA,359,1874,3
PA,362,1824,4
PA,362,1882,3
PA,362,1887,1
PA,362,1931,1
PA,362,2106,1
PA,363,1870,18
PA,364,1894,2
PA,365,1931,1
PA,370,2012,2
PA,370,2049,2
PA,371,1917,5
PA,371,1941,2
PA,371,1944,2
PA,371,2093,2
PA,376,1936,2
PA,378,1793,2
PA,379,1998,4
PA,382,2041,2
PA,385,2004,2
PA,385,484,2
PA,387,1941,2
PA,388,1929,377
PA,389,1988,10
PA,390,1932,2
PA,390,1941,82
PA,391,1840,2
PA,391,1882,4
PA,395,2002,1
PA,396,2064,2
PA,397,1845,39
PA,397,1897,1
PA,398,473,2
PA,399,1716,1
PA,400,1166,1
PA,400,1790,4
PA,402,1159,2
PA,402,1333,1
PA,403,2068,6
PA,406,2031,22
PA,407,1996,2
PA,407,2027,1
PA,408,2034,2
PA,409,1957,4
PA,409,2044,271
PA,410,715,1
PA,411,1653,2
PA,411,1868,8
PA,413,1941,2
PA,414,1989,1
PA,414,2000,3
PA,415,1913,13
PA,415,1952,4
PA,416,1871,1
PA,416,1880,2
PA,416,1994,2
PA,417,2025,2
PA,420,1938,2
PA,423,1618,2
PA,424,1882,14
PA,425,1813,2
PA,425,1864,1
PA,425,1935,2
PA,426,1724,1
PA,427,1826,7
PA,428,1034,3
PA,429,1780,2
PA,432,560,2
PA,433,1166,1
PA,433,1839,2
PA,433,1872,4
PA,433,1892,2
PA,433,1980,2
PA,434,1903,1
PA,435,1969,2
PA,436,1766,160
PA,436,1963,1
PA,437,1727,64
PA,437,1983,1
PA,438,1838,25
PA,438,1880,1
PA,439,1776,2
PA,440,1729,8
PA,440,1845,4
PA,441,1885,6
PA,442,1991,8
PA,451,598,27
PA,452,1841,2
PA,452,1946,1
PA,453,1719,2
PA,453,1946,7
PA,454,1904,3
PA,454,2076,2
PA,462,1722,1
PA,462,1868,3
PA,462,1877,1
PA,462,1915,2
PA,467,1657,2
PA,470,1805,1
PA,470,1882,3
PA,471,1782,637
PA,471,1822,3
PA,471,1824,317
PA,473,1935,3
PA,474,1816,15
PA,474,1977,1
PA,475,1777,2
PA,475,1857,131
PA,475,1960,2
PA,476,1881,3
PA,477,1398,1
PA,477,2028,2
PA,478,732,2
PA,479,1790,215
PA,479,1919,1
PA,480,1791,1
PA,481,1820,1
PA,481,1826,8
PA,481,1956,2
PA,483,1834,1
PA,483,2003,4
PA,485,1670,4
PA,489,2044,2
PA,490,1691,2
PA,490,1814,3
PA,490,562,3
PA,491,1717,1
PA,491,1733,2
PA,491,1823,2
PA,491,2005,5
PA,492,565,2
PA,493,1802,1
PA,495,1790,5
PA,497,1790,4
PA,497,1854,2
PA,498,1813,4
PA,498,1821,1
PA,503,1794,5
PA,503,1876,20
PA,506,1816,2
PA,508,1581,19
PA,509,1895,2
PA,510,1664,3
PA,511,1809,1
PA,511,1934,1
PA,511,2054,1
PA,511,774,1
PA,512,1973,2
PA,519,1778,1
PA,520,1824,1
PA,522,1911,2
PA,523,1932,68
PA,525,1811,6
PA,525,1823,1
PA,525,1837,64
PA,525,1858,1
PA,526,1716,2
PA,526,1791,1
PA,526,1818,2
PA,526,1861,3
PA,526,1885,13
PA,526,1887,2
PA,526,1896,1
PA,527,1950,6
PA,528,1760,2
PA,532,1776,1
PA,532,1817,13
PA,532,1845,1
PA,536,1788,1
PA,537,1784,13
PA,537,1789,367
PA,537,1868,2
PA,538,1678,6
PA,538,1790,1
PA,538,1877,10
PA,538,2010,152
PA,539,1847,2
PA,543,1677,2
PA,543,1802,2
PA,543,1808,2
PA,543,1843,2
PA,543,1850,2
PA,543,2038,4
PA,547,1746,10
PA,552,1821,28
PA,553,1814,3
PA,554,1791,13
PA,558,2137,1
PA,560,1859,9
PA,562,1784,212
PA,565,1148,4
PA,565,936,1
PA,566,1827,3
PA,567,1704,3
PA,567,1758,2
PA,568,1784,11
PA,568,1864,4
PA,569,657,1
PA,570,1772,13
PA,573,1837,1
PA,575,1159,8
PA,575,1258,4
PA,575,1818,2
PA,579,1722,4
PA,57,1283,2
PA,580,1883,1
PA,582,1013,3
PA,582,1168,1
PA,582,1336,1
PA,583,1943,1
PA,584,1723,2
PA,585,1271,2
PA,586,1837,6
PA,589,1335,1
PA,589,1715,2
PA,590,851,1
PA,591,1717,422
PA,592,1151,2
PA,592,1718,2
PA,593,1997,2
PA,594,1686,2
PA,594,1742,2
PA,597,1802,1
PA,599,1158,3
PA,59,1960,2
PA,602,1608,2
PA,602,1672,1
PA,602,1778,158
PA,603,1581,1
PA,604,1650,1
PA,605,1903,209
PA,606,1844,4
PA,606,1941,2
PA,607,1683,3
PA,613,1181,1
PA,616,1608,1
PA,618,1701,160
PA,620,1808,7
PA,622,1681,1
PA,622,1717,4
PA,624,1593,3
PA,624,1766,5
PA,625,1600,2
PA,625,1646,4
PA,625,1788,1
PA,625,1837,1
PA,626,1623,2
PA,627,1571,1
PA,631,1653,2
PA,631,654,2
PA,633,1623,2
PA,633,1685,5
PA,635,1831,1
PA,636,1526,2
PA,636,1803,2
PA,636,1821,1
PA,637,1878,1
PA,63,1031,2
PA,642,1674,2
PA,646,1117,1
PA,646,1610,1
PA,647,1620,2
PA,649,1732,2
PA,649,1841,14
PA,650,1805,1
PA,651,1682,1
PA,655,1824,2
PA,656,1126,4
PA,661,1858,9
PA,663,1555,2
PA,664,1748,4
PA,664,1762,1
PA,665,1693,3
PA,665,1724,4
PA,672,1720,1
PA,675,1707,12
PA,676,1707,2
PA,676,1730,4
PA,677,1112,4
PA,677,1146,3
PA,677,1667,1
PA,679,1769,1
PA,681,1699,2
PA,682,1959,3
PA,684,1536,2
PA,68,143,2
PA,690,1022,3
PA,690,1131,8
PA,690,1624,38
PA,691,1625,1
PA,692,1706,2
PA,695,1081,2
PA,695,1612,18
PA,696,1651,1
PA,698,1623,2
PA,699,1517,4
PA,708,1576,1
PA,709,1490,2
PA,710,1692,2
PA,714,1581,32
PA,715,1647,1
PA,717,1647,3
PA,717,771,2
PA,719,1502,9
PA,722,753,2
PA,736,1601,1
PA,738,1590,2
PA,746,967,2
PA,74,359,1
PA,750,896,2
PA,752,894,1
PA,753,1762,2
PA,756,1584,2
PA,758,1583,1
PA,758,1610,28
PA,760,1735,11
PA,760,808,3
PA,768,1583,1
PA,772,1610,2
PA,773,1597,2
PA,773,1643,3
PA,774,1749,13
PA,782,1668,1
PA,783,859,1
PA,786,844,1
PA,788,1711,2
PA,790,1288,1
PA,791,1542,2
PA,791,904,2
PA,799,1530,2
PA,803,1476,1
PA,806,936,2
PA,809,1583,2
PA,811,1640,4
PA,812,1638,2
PA,828,1611,3
PA,833,1490,1
PA,843,2065,2
PA,845,883,1
PA,846,962,2
PA,858,1566,1
PA,868,2105,2
PA,869,1661,1
PA,870,1551,1
PA,875,1474,2
PA,875,2060,1
PA,883,1720,2
PA,889,934,2
PA,889,985,3
PA,89,202,2
PA,902,1782,1
PA,904,1891,4
PA,905,1468,1
PA,907,1399,2
PA,911,1777,2
PA,927,979,1
PA,92,1832,1
PA,931,1837,1
PA,933,1542,2
PA,935,1455,1
PA,940,1067,2
PA,950,1325,2
PA,955,1586,6
PA,969,1530,2
PA,970,1985,2
PA,971,1589,2
PA,97,165,2
PA,981,1448,1
PA,990,1382,4
PA,994,1509,2
PB1,1001,1474,2
PB1,1155,1688,1
PB1,1209,1320,1
PB1,1216,1868,3
PB1,1238,1309,2
PB1,1246,1605,2
PB1,1271,1623,1
PB1,127,1844,2
PB1,1282,1327,2
PB1,1282,1682,2
PB1,1318,1661,1
PB1,1320,1383,1
PB1,1341,1400,1
PB1,1578,1727,4
PB1,160,2207,1
PB1,1642,1730,1
PB1,165,2206,3
PB1,166,2189,4
PB1,1703,1735,2
PB1,1716,2131,2
PB1,174,2136,2
PB1,174,2200,2
PB1,176,2236,2
PB1,176,2275,1
PB1,178,1003,2
PB1,178,1958,1028
PB1,180,1982,2
PB1,185,2228,14
PB1,1877,1939,1
PB1,187,2132,3
PB1,196,2234,2
PB1,1996,2036,1
PB1,200,2180,4
PB1,201,2215,2
PB1,201,2242,2
PB1,202,275,2
PB1,203,2228,2
PB1,204,1868,642
PB1,204,2139,2
PB1,205,235,1
PB1,207,2182,1
PB1,209,798,2
PB1,214,2140,107
PB1,2152,2195,5
PB1,217,2205,2
PB1,217,297,1
PB1,2185,2289,2
PB1,219,2196,2
PB1,219,2207,30
PB1,221,2197,3
PB1,2229,2277,1
PB1,225,844,2
PB1,226,1550,1
PB1,227,2074,4
PB1,228,2083,1
PB1,228,2173,9
PB1,229,2191,2
PB1,229,2208,2
PB1,229,2209,2
PB1,230,2138,3
PB1,230,2156,30
PB1,230,2183,224
PB1,233,2029,34
PB1,233,2144,20
PB1,233,2152,1
PB1,233,852,5
PB1,234,2207,4
PB1,234,274,59
PB1,236,2075,2
PB1,238,2073,4
PB1,238,2173,2
PB1,238,261,1
PB1,239,2074,647
PB1,240,2127,2
PB1,240,2168,31
PB1,240,2184,2
PB1,240,277,2
PB1,241,1596,1
PB1,241,2076,2
PB1,241,264,86
PB1,242,853,2
PB1,243,2215,2
PB1,244,1905,494
PB1,244,2088,2
PB1,246,2179,2
PB1,248,2189,2
PB1,248,2225,4
PB1,249,2183,7
PB1,250,357,1
PB1,252,2140,4
PB1,252,2142,2
PB1,252,321,207
PB1,255,2058,40
PB1,255,2154,2
PB1,257,2148,4
PB1,258,2146,2
PB1,259,1449,1
PB1,259,1471,2
PB1,260,1741,121
PB1,261,1742,1
PB1,261,2090,2
PB1,264,2165,1
PB1,265,2176,2
PB1,266,2181,51
PB1,266,2195,518
PB1,267,2124,2
PB1,268,1458,1
PB1,269,2073,1
PB1,272,2153,1
PB1,273,328,1
PB1,275,2181,1
PB1,275,330,813
PB1,276,331,1
PB1,277,2226,4
PB1,278,2121,2
PB1,279,2033,1
PB1,279,797,2
PB1,281,2242,2
PB1,284,2138,2
PB1,286,2140,1488
PB1,287,2160,2
PB1,288,2142,1
PB1,289,1877,71
PB1,289,2092,2
PB1,289,2197,19
PB1,290,2101,1
PB1,290,2136,9
PB1,293,1488,17
PB1,296,2093,2
PB1,296,2126,2
PB1,296,2129,2
PB1,298,2015,2
PB1,298,2100,2
PB1,298,2150,9
PB1,298,2184,1
PB1,300,2142,1
PB1,301,2148,1
PB1,301,2193,6
PB1,302,2139,6
PB1,302,2149,338
PB1,306,2023,11
PB1,306,362,2
PB1,307,376,30
PB1,309,1982,2
PB1,309,2154,14
PB1,310,2092,4
PB1,310,2155,1
PB1,311,1271,2
PB1,311,2115,1
PB1,311,2153,67
PB1,313,1878,236
PB1,313,2133,2
PB1,314,1879,1
PB1,314,2041,4
PB1,314,2146,3
PB1,316,2037,1
PB1,317,2062,118
PB1,317,2202,2
PB1,318,2153,2
PB1,319,2021,25
PB1,323,2152,5
